filename,width,height,class,xmin,ymin,xmax,ymax
Captcha000685.png,190,50,q,76,24,90,38
Captcha000685.png,190,50,s,99,20,112,30
Captcha000685.png,190,50,E,120,11,134,26
Captcha000686.png,190,50,E,25,10,37,23
Captcha000686.png,190,50,i,37,16,43,30
Captcha000686.png,190,50,M,58,18,77,32
Captcha000686.png,190,50,2,79,20,92,33
Captcha000686.png,190,50,s,108,12,121,23
Captcha000687.png,190,50,r,20,25,31,35
Captcha000687.png,190,50,Y,34,6,48,20
Captcha000687.png,190,50,r,62,16,74,27
Captcha000687.png,190,50,4,92,23,106,37
Captcha000687.png,190,50,K,116,9,132,22
Captcha000688.png,190,50,e,30,29,43,39
Captcha000688.png,190,50,U,59,20,75,33
Captcha000688.png,190,50,P,90,26,105,39
Captcha000688.png,190,50,n,120,13,133,24
Captcha000688.png,190,50,6,147,23,161,36
Captcha000689.png,190,50,5,29,16,44,29
Captcha000689.png,190,50,R,56,26,71,39
Captcha000689.png,190,50,R,70,17,85,30
Captcha000689.png,190,50,f,98,19,108,32
Captcha000689.png,190,50,c,126,20,139,30
Captcha000690.png,190,50,E,35,18,47,32
Captcha000690.png,190,50,4,50,20,65,33
Captcha000690.png,190,50,B,71,14,86,27
Captcha000690.png,190,50,s,85,23,96,33
Captcha000690.png,190,50,o,99,24,113,34
Captcha000691.png,190,50,Q,30,19,47,34
Captcha000691.png,190,50,w,49,22,67,32
Captcha000691.png,190,50,g,66,24,79,37
Captcha000691.png,190,50,4,91,11,106,25
Captcha000691.png,190,50,B,118,7,133,20
Captcha000692.png,190,50,t,25,22,36,34
Captcha000692.png,190,50,F,45,17,57,30
Captcha000692.png,190,50,2,70,23,82,36
Captcha000692.png,190,50,U,91,22,107,35
Captcha000692.png,190,50,u,106,12,121,23
Captcha000693.png,190,50,v,31,23,44,33
Captcha000693.png,190,50,x,49,28,63,39
Captcha000693.png,190,50,6,67,25,80,38
Captcha000693.png,190,50,E,79,14,91,28
Captcha000693.png,190,50,K,95,18,111,31
Captcha000694.png,190,50,6,25,9,38,22
Captcha000694.png,190,50,v,54,13,68,24
Captcha000694.png,190,50,V,67,10,83,23
Captcha000694.png,190,50,r,91,18,102,28
Captcha000694.png,190,50,G,106,22,122,35
Captcha000695.png,190,50,t,21,9,32,22
Captcha000695.png,190,50,R,44,24,61,37
Captcha000695.png,190,50,Y,76,22,90,36
Captcha000695.png,190,50,6,93,23,106,37
Captcha000695.png,190,50,n,116,12,130,23
Captcha000696.png,190,50,3,22,12,37,26
Captcha000696.png,190,50,Z,38,9,52,23
Captcha000696.png,190,50,i,56,15,62,28
Captcha000696.png,190,50,A,73,15,90,28
Captcha000696.png,190,50,m,91,15,110,25
Captcha000697.png,190,50,k,28,25,42,39
Captcha000697.png,190,50,9,56,16,70,28
Captcha000697.png,190,50,f,85,15,95,28
Captcha000697.png,190,50,V,115,24,132,38
Captcha000697.png,190,50,M,144,18,163,32
Captcha000698.png,190,50,V,37,18,54,31
Captcha000698.png,190,50,c,62,21,76,31
Captcha000698.png,190,50,6,84,25,96,38
Captcha000698.png,190,50,v,103,19,117,30
Captcha000698.png,190,50,Q,122,18,138,33
Captcha000699.png,190,50,P,33,18,48,32
Captcha000699.png,190,50,P,56,23,71,36
Captcha000699.png,190,50,x,72,23,87,34
Captcha000699.png,190,50,w,101,25,119,36
Captcha000699.png,190,50,4,118,7,134,20
Captcha000700.png,190,50,L,26,10,39,25
Captcha000700.png,190,50,9,54,16,69,30
Captcha000700.png,190,50,T,77,16,92,30
Captcha000700.png,190,50,t,93,20,104,32
Captcha000700.png,190,50,o,112,13,126,24
Captcha000701.png,190,50,p,20,25,34,39
Captcha000701.png,190,50,w,48,24,67,34
Captcha000701.png,190,50,Y,62,22,76,36
Captcha000701.png,190,50,C,90,16,104,30
Captcha000701.png,190,50,9,108,11,122,24
Captcha000702.png,190,50,i,35,12,42,26
Captcha000702.png,190,50,o,60,11,75,22
Captcha000702.png,190,50,B,89,25,105,38
Captcha000702.png,190,50,M,109,24,128,38
Captcha000702.png,190,50,2,133,25,146,37
Captcha000703.png,190,50,2,23,8,36,22
Captcha000703.png,190,50,A,40,9,57,22
Captcha000703.png,190,50,e,61,14,75,24
Captcha000703.png,190,50,y,86,22,101,35
Captcha000703.png,190,50,G,116,20,132,34
Captcha000704.png,190,50,B,35,25,51,40
Captcha000704.png,190,50,e,54,9,67,21
Captcha000704.png,190,50,4,81,17,97,31
Captcha000704.png,190,50,o,108,21,122,32
Captcha000704.png,190,50,V,133,20,151,35
Captcha000705.png,190,50,4,27,14,42,28
Captcha000705.png,190,50,T,38,9,54,23
Captcha000705.png,190,50,S,62,10,76,24
Captcha000705.png,190,50,c,83,19,96,30
Captcha000705.png,190,50,t,109,12,121,26
Captcha000706.png,190,50,C,25,22,41,37
Captcha000706.png,190,50,g,47,28,60,41
Captcha000706.png,190,50,1,69,12,82,26
Captcha000706.png,190,50,o,86,29,101,40
Captcha000706.png,190,50,B,114,17,130,30
Captcha000707.png,190,50,m,27,15,47,26
Captcha000707.png,190,50,y,53,13,70,27
Captcha000707.png,190,50,4,77,24,91,37
Captcha000707.png,190,50,M,90,21,108,35
Captcha000707.png,190,50,J,119,15,126,31
Captcha000708.png,190,50,A,27,18,45,33
Captcha000708.png,190,50,t,45,11,55,24
Captcha000708.png,190,50,J,72,22,79,39
Captcha000708.png,190,50,k,98,10,112,23
Captcha000708.png,190,50,9,122,13,136,25
Captcha000709.png,190,50,S,20,13,34,27
Captcha000709.png,190,50,m,39,17,60,28
Captcha000709.png,190,50,X,66,7,84,21
Captcha000709.png,190,50,r,88,27,99,37
Captcha000709.png,190,50,5,104,16,118,29
Captcha000710.png,190,50,r,36,22,48,33
Captcha000710.png,190,50,5,59,20,74,33
Captcha000710.png,190,50,a,79,26,92,36
Captcha000710.png,190,50,M,97,17,115,30
Captcha000710.png,190,50,M,111,10,129,23
Captcha000711.png,190,50,F,21,22,33,35
Captcha000711.png,190,50,W,34,18,56,31
Captcha000711.png,190,50,e,55,16,69,26
Captcha000711.png,190,50,b,79,19,93,32
Captcha000711.png,190,50,1,97,15,109,28
Captcha000712.png,190,50,1,29,22,42,35
Captcha000712.png,190,50,r,50,27,62,37
Captcha000712.png,190,50,x,76,9,91,20
Captcha000712.png,190,50,M,99,19,118,33
Captcha000712.png,190,50,X,126,19,144,33
Captcha000713.png,190,50,2,29,13,42,27
Captcha000713.png,190,50,r,56,24,69,36
Captcha000713.png,190,50,Y,82,13,97,27
Captcha000713.png,190,50,a,97,25,110,36
Captcha000713.png,190,50,V,125,8,143,22
Captcha000714.png,190,50,H,35,25,51,39
Captcha000714.png,190,50,2,53,16,66,30
Captcha000714.png,190,50,j,75,18,83,34
Captcha000714.png,190,50,j,97,10,105,26
Captcha000714.png,190,50,L,120,11,132,25
Captcha000715.png,190,50,d,21,16,35,30
Captcha000715.png,190,50,K,50,14,66,28
Captcha000715.png,190,50,Q,77,23,94,38
Captcha000715.png,190,50,5,100,8,114,22
Captcha000715.png,190,50,o,128,12,142,23
Captcha000716.png,190,50,Y,25,22,40,38
Captcha000716.png,190,50,n,56,22,71,33
Captcha000716.png,190,50,1,83,7,97,20
Captcha000716.png,190,50,j,100,16,108,32
Captcha000716.png,190,50,L,116,25,129,38
Captcha000717.png,190,50,Y,34,19,47,34
Captcha000717.png,190,50,e,56,12,70,22
Captcha000717.png,190,50,W,70,14,93,27
Captcha000717.png,190,50,o,96,18,108,27
Captcha000717.png,190,50,8,111,11,125,26
Captcha000718.png,190,50,A,21,18,39,32
Captcha000718.png,190,50,k,41,10,55,24
Captcha000718.png,190,50,E,67,21,81,35
Captcha000718.png,190,50,y,92,28,106,42
Captcha000718.png,190,50,2,110,24,123,37
Captcha000719.png,190,50,t,32,20,44,32
Captcha000719.png,190,50,4,62,25,77,38
Captcha000719.png,190,50,D,82,21,98,35
Captcha000719.png,190,50,b,103,9,116,22
Captcha000719.png,190,50,M,115,24,134,37
Captcha000720.png,190,50,p,19,17,33,30
Captcha000720.png,190,50,Y,43,10,57,24
Captcha000720.png,190,50,R,67,14,83,27
Captcha000720.png,190,50,7,85,16,99,29
Captcha000720.png,190,50,k,107,21,122,35
Captcha000721.png,190,50,s,36,12,49,22
Captcha000721.png,190,50,3,56,20,70,35
Captcha000721.png,190,50,n,85,9,99,21
Captcha000721.png,190,50,X,108,19,124,32
Captcha000721.png,190,50,K,127,20,142,33
Captcha000722.png,190,50,p,32,19,45,32
Captcha000722.png,190,50,B,45,26,60,39
Captcha000722.png,190,50,r,74,13,85,25
Captcha000722.png,190,50,1,90,11,103,24
Captcha000722.png,190,50,T,118,24,133,39
Captcha000723.png,190,50,2,30,17,43,30
Captcha000723.png,190,50,M,59,12,79,25
Captcha000723.png,190,50,c,89,18,100,28
Captcha000723.png,190,50,u,118,16,132,26
Captcha000723.png,190,50,L,138,14,150,28
Captcha000724.png,190,50,w,25,18,43,29
Captcha000724.png,190,50,6,45,9,59,22
Captcha000724.png,190,50,s,63,26,75,36
Captcha000724.png,190,50,G,90,8,105,21
Captcha000724.png,190,50,W,108,10,130,23
Captcha000725.png,190,50,s,29,16,41,27
Captcha000725.png,190,50,w,44,12,63,23
Captcha000725.png,190,50,7,60,23,75,38
Captcha000725.png,190,50,Q,79,12,97,29
Captcha000725.png,190,50,F,99,22,112,36
Captcha000726.png,190,50,E,24,21,36,35
Captcha000726.png,190,50,a,42,26,54,37
Captcha000726.png,190,50,Z,71,7,87,20
Captcha000726.png,190,50,7,85,18,98,31
Captcha000726.png,190,50,j,103,24,111,41
Captcha000727.png,190,50,4,38,22,52,36
Captcha000727.png,190,50,Q,59,24,77,38
Captcha000727.png,190,50,n,83,18,97,29
Captcha000727.png,190,50,B,108,26,124,40
Captcha000727.png,190,50,k,131,12,145,26
Captcha000728.png,190,50,n,22,22,36,32
Captcha000728.png,190,50,w,40,15,59,25
Captcha000728.png,190,50,4,67,23,82,37
Captcha000728.png,190,50,U,86,8,101,22
Captcha000728.png,190,50,V,108,25,126,39
Captcha000729.png,190,50,r,29,25,41,35
Captcha000729.png,190,50,C,45,10,61,23
Captcha000729.png,190,50,2,60,21,73,34
Captcha000729.png,190,50,k,75,19,87,32
Captcha000729.png,190,50,H,104,17,119,30
Captcha000730.png,190,50,Z,22,13,38,28
Captcha000730.png,190,50,P,47,10,61,24
Captcha000730.png,190,50,j,66,17,73,33
Captcha000730.png,190,50,r,86,25,96,36
Captcha000730.png,190,50,4,108,8,124,23
Captcha000731.png,190,50,a,34,9,46,21
Captcha000731.png,190,50,B,55,8,71,22
Captcha000731.png,190,50,5,81,21,96,36
Captcha000731.png,190,50,P,105,14,119,27
Captcha000731.png,190,50,k,128,26,143,40
Captcha000732.png,190,50,u,20,11,33,21
Captcha000732.png,190,50,J,45,22,54,39
Captcha000732.png,190,50,C,60,8,76,22
Captcha000732.png,190,50,7,91,7,104,22
Captcha000732.png,190,50,a,116,14,129,25
Captcha000733.png,190,50,D,36,14,53,28
Captcha000733.png,190,50,k,60,10,76,25
Captcha000733.png,190,50,f,89,13,100,27
Captcha000733.png,190,50,6,111,11,123,25
Captcha000733.png,190,50,G,124,12,139,26
Captcha000734.png,190,50,t,24,21,35,34
Captcha000734.png,190,50,m,52,11,73,22
Captcha000734.png,190,50,B,79,17,95,31
Captcha000734.png,190,50,5,99,14,113,29
Captcha000734.png,190,50,G,113,18,128,32
Captcha000735.png,190,50,c,30,28,42,39
Captcha000735.png,190,50,8,43,10,57,23
Captcha000735.png,190,50,H,62,20,78,35
Captcha000735.png,190,50,Y,92,24,107,39
Captcha000735.png,190,50,u,114,17,128,28
Captcha000736.png,190,50,q,33,15,48,29
Captcha000736.png,190,50,W,60,26,83,40
Captcha000736.png,190,50,k,82,12,95,27
Captcha000736.png,190,50,V,106,7,123,21
Captcha000736.png,190,50,9,132,20,146,34
Captcha000737.png,190,50,3,22,7,37,20
Captcha000737.png,190,50,D,47,8,63,23
Captcha000737.png,190,50,b,62,26,77,40
Captcha000737.png,190,50,B,77,7,92,22
Captcha000737.png,190,50,l,102,12,109,26
Captcha000738.png,190,50,F,20,12,33,26
Captcha000738.png,190,50,R,41,16,56,30
Captcha000738.png,190,50,l,68,20,73,34
Captcha000738.png,190,50,6,85,25,98,39
Captcha000738.png,190,50,p,107,17,122,32
Captcha000739.png,190,50,F,37,6,50,21
Captcha000739.png,190,50,C,64,14,79,27
Captcha000739.png,190,50,t,77,24,87,38
Captcha000739.png,190,50,6,92,7,106,22
Captcha000739.png,190,50,m,113,22,134,33
Captcha000740.png,190,50,g,38,20,51,33
Captcha000740.png,190,50,8,67,12,81,26
Captcha000740.png,190,50,T,95,16,110,29
Captcha000740.png,190,50,A,113,24,131,38
Captcha000740.png,190,50,c,134,21,147,31
Captcha000741.png,190,50,B,29,11,44,25
Captcha000741.png,190,50,r,59,17,72,27
Captcha000741.png,190,50,z,74,17,86,27
Captcha000741.png,190,50,L,94,24,107,39
Captcha000741.png,190,50,2,110,22,123,35
Captcha000742.png,190,50,D,24,14,40,27
Captcha000742.png,190,50,m,50,28,69,39
Captcha000742.png,190,50,i,71,22,76,35
Captcha000742.png,190,50,1,96,25,109,38
Captcha000742.png,190,50,W,113,7,136,21
Captcha000743.png,190,50,K,21,12,37,27
Captcha000743.png,190,50,7,44,19,58,32
Captcha000743.png,190,50,t,60,19,71,31
Captcha000743.png,190,50,p,81,9,96,24
Captcha000743.png,190,50,G,95,26,110,40
Captcha000744.png,190,50,c,23,17,37,27
Captcha000744.png,190,50,4,39,21,54,35
Captcha000744.png,190,50,k,52,10,67,24
Captcha000744.png,190,50,B,66,11,81,25
Captcha000744.png,190,50,R,94,17,109,31
Captcha000745.png,190,50,u,28,16,42,26
Captcha000745.png,190,50,h,41,17,54,30
Captcha000745.png,190,50,J,53,12,62,29
Captcha000745.png,190,50,Z,82,7,96,21
Captcha000745.png,190,50,3,94,12,108,26
Captcha000746.png,190,50,V,28,14,45,29
Captcha000746.png,190,50,4,54,15,70,29
Captcha000746.png,190,50,f,72,17,83,31
Captcha000746.png,190,50,J,97,8,105,25
Captcha000746.png,190,50,k,123,23,138,36
Captcha000747.png,190,50,2,21,15,34,29
Captcha000747.png,190,50,B,45,19,61,32
Captcha000747.png,190,50,K,61,20,77,35
Captcha000747.png,190,50,c,82,15,94,25
Captcha000747.png,190,50,g,106,13,119,27
Captcha000748.png,190,50,g,21,18,34,32
Captcha000748.png,190,50,c,42,29,54,39
Captcha000748.png,190,50,P,67,26,82,40
Captcha000748.png,190,50,U,81,14,97,27
Captcha000748.png,190,50,1,102,21,116,34
Captcha000749.png,190,50,e,31,19,45,30
Captcha000749.png,190,50,K,46,21,62,36
Captcha000749.png,190,50,7,60,19,74,34
Captcha000749.png,190,50,G,89,15,106,28
Captcha000749.png,190,50,v,110,16,124,27
Captcha000750.png,190,50,V,35,9,52,24
Captcha000750.png,190,50,j,63,25,71,41
Captcha000750.png,190,50,V,94,7,112,21
Captcha000750.png,190,50,q,124,10,137,24
Captcha000750.png,190,50,1,139,10,153,24
Captcha000751.png,190,50,p,36,17,50,30
Captcha000751.png,190,50,g,55,19,68,34
Captcha000751.png,190,50,U,84,11,99,24
Captcha000751.png,190,50,Q,97,19,113,35
Captcha000751.png,190,50,9,111,20,123,33
Captcha000752.png,190,50,S,25,14,38,27
Captcha000752.png,190,50,Q,38,14,54,29
Captcha000752.png,190,50,6,62,16,76,30
Captcha000752.png,190,50,b,87,14,100,29
Captcha000752.png,190,50,e,113,24,127,34
Captcha000753.png,190,50,3,19,9,34,22
Captcha000753.png,190,50,S,49,16,64,30
Captcha000753.png,190,50,i,65,8,71,22
Captcha000753.png,190,50,k,85,24,100,39
Captcha000753.png,190,50,R,101,25,116,39
Captcha000754.png,190,50,v,36,11,50,22
Captcha000754.png,190,50,d,66,22,80,35
Captcha000754.png,190,50,F,95,8,108,23
Captcha000754.png,190,50,2,109,13,122,26
Captcha000754.png,190,50,X,127,7,143,22
Captcha000755.png,190,50,W,30,15,52,28
Captcha000755.png,190,50,h,51,13,64,27
Captcha000755.png,190,50,8,64,16,77,30
Captcha000755.png,190,50,G,91,12,106,26
Captcha000755.png,190,50,d,119,6,134,21
Captcha000756.png,190,50,f,36,22,46,37
Captcha000756.png,190,50,M,51,15,71,28
Captcha000756.png,190,50,U,82,22,97,36
Captcha000756.png,190,50,1,108,11,122,24
Captcha000756.png,190,50,n,132,9,146,21
Captcha000757.png,190,50,u,27,25,39,36
Captcha000757.png,190,50,V,44,19,61,33
Captcha000757.png,190,50,g,66,17,80,30
Captcha000757.png,190,50,9,80,18,93,31
Captcha000757.png,190,50,T,106,22,121,35
Captcha000758.png,190,50,B,21,19,35,33
Captcha000758.png,190,50,H,35,13,51,27
Captcha000758.png,190,50,6,53,15,68,29
Captcha000758.png,190,50,u,83,15,96,26
Captcha000758.png,190,50,r,110,23,122,33
Captcha000759.png,190,50,j,26,9,33,26
Captcha000759.png,190,50,K,49,9,66,23
Captcha000759.png,190,50,x,75,23,89,35
Captcha000759.png,190,50,9,90,22,103,35
Captcha000759.png,190,50,Y,118,18,132,33
Captcha000760.png,190,50,L,32,21,45,35
Captcha000760.png,190,50,L,55,19,68,34
Captcha000760.png,190,50,h,81,20,96,35
Captcha000760.png,190,50,5,98,7,112,20
Captcha000760.png,190,50,t,127,8,139,22
Captcha000761.png,190,50,f,29,11,39,27
Captcha000761.png,190,50,V,52,18,71,32
Captcha000761.png,190,50,Q,80,16,98,33
Captcha000761.png,190,50,h,111,16,126,30
Captcha000761.png,190,50,3,134,15,150,30
Captcha000762.png,190,50,o,33,17,46,28
Captcha000762.png,190,50,s,61,13,76,24
Captcha000762.png,190,50,6,82,25,95,39
Captcha000762.png,190,50,H,101,15,117,30
Captcha000762.png,190,50,F,119,21,132,35
Captcha000763.png,190,50,g,29,21,44,35
Captcha000763.png,190,50,1,59,22,75,36
Captcha000763.png,190,50,H,89,19,104,35
Captcha000763.png,190,50,d,120,18,133,32
Captcha000763.png,190,50,S,139,22,152,37
Captcha000764.png,190,50,p,37,17,51,31
Captcha000764.png,190,50,6,53,11,68,25
Captcha000764.png,190,50,d,83,16,98,30
Captcha000764.png,190,50,M,105,19,125,33
Captcha000764.png,190,50,D,128,10,146,24
Captcha000765.png,190,50,l,31,20,36,35
Captcha000765.png,190,50,L,57,17,70,31
Captcha000765.png,190,50,j,72,20,79,36
Captcha000765.png,190,50,H,98,11,113,25
Captcha000765.png,190,50,8,119,20,133,33
Captcha000766.png,190,50,U,35,20,50,34
Captcha000766.png,190,50,A,46,10,62,24
Captcha000766.png,190,50,4,61,8,76,22
Captcha000766.png,190,50,z,90,20,103,32
Captcha000766.png,190,50,j,105,17,112,34
Captcha000767.png,190,50,J,35,8,44,25
Captcha000767.png,190,50,j,62,19,70,36
Captcha000767.png,190,50,n,94,20,107,31
Captcha000767.png,190,50,M,122,24,140,37
Captcha000767.png,190,50,8,139,14,153,27
Captcha000768.png,190,50,q,38,15,51,28
Captcha000768.png,190,50,L,50,22,62,36
Captcha000768.png,190,50,G,75,19,90,32
Captcha000768.png,190,50,k,90,11,103,24
Captcha000768.png,190,50,1,111,25,124,39
Captcha000769.png,190,50,q,30,27,43,41
Captcha000769.png,190,50,Z,42,16,58,29
Captcha000769.png,190,50,4,73,24,87,37
Captcha000769.png,190,50,P,101,11,117,24
Captcha000769.png,190,50,x,127,10,143,21
Captcha000770.png,190,50,R,38,15,53,29
Captcha000770.png,190,50,a,59,21,72,32
Captcha000770.png,190,50,S,73,7,88,21
Captcha000770.png,190,50,a,95,20,109,30
Captcha000770.png,190,50,9,112,9,126,23
Captcha000771.png,190,50,1,31,19,45,33
Captcha000771.png,190,50,g,51,17,65,31
Captcha000771.png,190,50,K,81,22,96,37
Captcha000771.png,190,50,q,98,12,112,27
Captcha000771.png,190,50,D,114,20,129,34
Captcha000772.png,190,50,t,32,15,43,28
Captcha000772.png,190,50,J,59,19,68,36
Captcha000772.png,190,50,W,84,21,108,35
Captcha000772.png,190,50,l,112,10,117,24
Captcha000772.png,190,50,1,129,7,142,21
Captcha000773.png,190,50,s,31,19,43,29
Captcha000773.png,190,50,P,45,24,59,38
Captcha000773.png,190,50,r,75,23,87,35
Captcha000773.png,190,50,2,95,10,109,23
Captcha000773.png,190,50,F,113,12,126,25
Captcha000774.png,190,50,Z,35,13,50,26
Captcha000774.png,190,50,t,49,22,59,35
Captcha000774.png,190,50,y,76,12,91,26
Captcha000774.png,190,50,9,92,20,105,34
Captcha000774.png,190,50,K,104,25,121,39
Captcha000775.png,190,50,h,20,19,33,33
Captcha000775.png,190,50,4,39,8,55,23
Captcha000775.png,190,50,Q,59,7,77,23
Captcha000775.png,190,50,D,88,21,104,35
Captcha000775.png,190,50,x,107,18,122,28
Captcha000776.png,190,50,S,25,8,38,21
Captcha000776.png,190,50,o,41,22,55,32
Captcha000776.png,190,50,X,70,23,87,37
Captcha000776.png,190,50,1,99,18,111,32
Captcha000776.png,190,50,s,128,25,141,36
Captcha000777.png,190,50,B,33,23,49,38
Captcha000777.png,190,50,M,47,13,65,26
Captcha000777.png,190,50,i,62,22,68,37
Captcha000777.png,190,50,5,78,22,93,36
Captcha000777.png,190,50,g,109,11,125,26
Captcha000778.png,190,50,F,19,25,33,40
Captcha000778.png,190,50,g,47,14,61,27
Captcha000778.png,190,50,d,77,8,91,22
Captcha000778.png,190,50,2,92,8,105,22
Captcha000778.png,190,50,E,111,19,124,33
Captcha000779.png,190,50,3,33,12,47,25
Captcha000779.png,190,50,L,53,12,66,26
Captcha000779.png,190,50,k,79,15,94,30
Captcha000779.png,190,50,t,105,23,117,36
Captcha000779.png,190,50,G,121,16,137,29
Captcha000780.png,190,50,G,35,26,52,39
Captcha000780.png,190,50,d,58,9,72,22
Captcha000780.png,190,50,P,72,12,86,26
Captcha000780.png,190,50,5,90,7,104,20
Captcha000780.png,190,50,f,107,23,119,37
Captcha000781.png,190,50,g,37,15,51,29
Captcha000781.png,190,50,V,52,18,70,33
Captcha000781.png,190,50,X,81,6,98,21
Captcha000781.png,190,50,3,110,16,125,30
Captcha000781.png,190,50,s,126,28,139,39
Captcha000782.png,190,50,S,21,18,37,32
Captcha000782.png,190,50,L,43,8,57,22
Captcha000782.png,190,50,9,58,11,71,24
Captcha000782.png,190,50,b,82,20,94,33
Captcha000782.png,190,50,o,95,12,107,22
Captcha000783.png,190,50,D,32,11,49,25
Captcha000783.png,190,50,d,63,23,76,37
Captcha000783.png,190,50,L,79,23,92,37
Captcha000783.png,190,50,h,103,10,117,24
Captcha000783.png,190,50,6,134,19,147,32
Captcha000784.png,190,50,X,28,21,46,35
Captcha000784.png,190,50,2,46,11,59,25
Captcha000784.png,190,50,u,67,10,80,20
Captcha000784.png,190,50,J,84,16,92,33
Captcha000784.png,190,50,w,100,18,119,28
Captcha000785.png,190,50,G,31,20,47,33
Captcha000785.png,190,50,t,56,23,67,35
Captcha000785.png,190,50,8,85,21,99,34
Captcha000785.png,190,50,U,115,20,130,33
Captcha000785.png,190,50,p,139,9,154,24
Captcha000786.png,190,50,a,35,12,49,23
Captcha000786.png,190,50,J,63,23,72,40
Captcha000786.png,190,50,r,92,27,102,39
Captcha000786.png,190,50,M,120,10,138,24
Captcha000786.png,190,50,8,144,17,157,30
Captcha000787.png,190,50,R,24,18,38,32
Captcha000787.png,190,50,7,47,25,61,39
Captcha000787.png,190,50,i,60,16,65,29
Captcha000787.png,190,50,K,83,19,98,33
Captcha000787.png,190,50,j,102,19,110,36
Captcha000788.png,190,50,Q,29,19,47,35
Captcha000788.png,190,50,q,58,13,71,27
Captcha000788.png,190,50,P,73,16,87,29
Captcha000788.png,190,50,b,102,14,116,28
Captcha000788.png,190,50,6,122,23,135,38
Captcha000789.png,190,50,S,24,13,39,27
Captcha000789.png,190,50,V,48,21,67,35
Captcha000789.png,190,50,3,80,19,95,33
Captcha000789.png,190,50,x,109,27,122,38
Captcha000789.png,190,50,h,124,23,137,38
Captcha000790.png,190,50,z,18,15,34,27
Captcha000790.png,190,50,4,45,16,59,30
Captcha000790.png,190,50,m,60,15,79,27
Captcha000790.png,190,50,T,83,21,98,34
Captcha000790.png,190,50,Z,111,24,127,37
Captcha000791.png,190,50,k,33,12,46,27
Captcha000791.png,190,50,5,56,21,70,35
Captcha000791.png,190,50,u,85,24,99,36
Captcha000791.png,190,50,T,109,20,123,34
Captcha000791.png,190,50,A,134,12,153,27
Captcha000792.png,190,50,z,21,23,34,33
Captcha000792.png,190,50,v,34,22,49,32
Captcha000792.png,190,50,8,51,23,65,37
Captcha000792.png,190,50,H,65,7,80,20
Captcha000792.png,190,50,U,91,18,108,31
Captcha000793.png,190,50,T,24,26,38,41
Captcha000793.png,190,50,1,37,18,51,32
Captcha000793.png,190,50,Q,60,18,78,34
Captcha000793.png,190,50,g,82,22,96,36
Captcha000793.png,190,50,i,106,19,113,33
Captcha000794.png,190,50,M,36,18,55,32
Captcha000794.png,190,50,u,55,20,69,31
Captcha000794.png,190,50,1,80,24,93,37
Captcha000794.png,190,50,J,103,20,111,36
Captcha000794.png,190,50,a,125,24,138,35
Captcha000795.png,190,50,Q,26,9,44,24
Captcha000795.png,190,50,n,54,18,69,29
Captcha000795.png,190,50,V,77,16,94,29
Captcha000795.png,190,50,q,94,28,107,43
Captcha000795.png,190,50,8,110,26,123,40
Captcha000796.png,190,50,9,33,24,47,37
Captcha000796.png,190,50,A,54,17,72,31
Captcha000796.png,190,50,t,83,10,95,23
Captcha000796.png,190,50,h,104,20,119,33
Captcha000796.png,190,50,K,133,20,149,34
Captcha000797.png,190,50,4,21,14,36,27
Captcha000797.png,190,50,F,50,17,64,31
Captcha000797.png,190,50,j,76,8,84,25
Captcha000797.png,190,50,Q,107,13,124,29
Captcha000797.png,190,50,k,134,23,148,37
Captcha000798.png,190,50,M,32,20,50,33
Captcha000798.png,190,50,g,49,24,62,37
Captcha000798.png,190,50,A,64,10,81,24
Captcha000798.png,190,50,8,92,21,106,34
Captcha000798.png,190,50,t,112,26,124,39
Captcha000799.png,190,50,A,32,9,48,23
Captcha000799.png,190,50,3,47,8,61,21
Captcha000799.png,190,50,h,77,26,91,39
Captcha000799.png,190,50,d,98,26,113,40
Captcha000799.png,190,50,Z,119,9,134,23
Captcha000800.png,190,50,f,25,18,34,32
Captcha000800.png,190,50,4,54,9,69,24
Captcha000800.png,190,50,J,75,8,82,24
Captcha000800.png,190,50,U,101,23,117,37
Captcha000800.png,190,50,c,126,15,138,25
Captcha000801.png,190,50,8,21,20,37,34
Captcha000801.png,190,50,B,52,19,67,33
Captcha000801.png,190,50,j,66,25,73,42
Captcha000801.png,190,50,K,82,17,97,31
Captcha000801.png,190,50,y,96,13,110,27
Captcha000802.png,190,50,o,31,24,44,34
Captcha000802.png,190,50,Z,44,23,59,37
Captcha000802.png,190,50,l,63,23,68,36
Captcha000802.png,190,50,L,87,14,100,27
Captcha000802.png,190,50,4,110,20,125,34
Captcha000803.png,190,50,2,30,14,44,28
Captcha000803.png,190,50,o,61,14,75,24
Captcha000803.png,190,50,B,90,13,105,26
Captcha000803.png,190,50,q,105,17,118,30
Captcha000803.png,190,50,W,123,17,146,31
Captcha000804.png,190,50,B,37,7,50,20
Captcha000804.png,190,50,e,50,17,63,28
Captcha000804.png,190,50,L,74,18,87,31
Captcha000804.png,190,50,1,101,25,114,38
Captcha000804.png,190,50,q,114,22,128,35
Captcha000805.png,190,50,w,21,28,38,39
Captcha000805.png,190,50,K,44,12,60,26
Captcha000805.png,190,50,H,56,7,72,21
Captcha000805.png,190,50,z,82,10,95,21
Captcha000805.png,190,50,9,101,10,115,24
Captcha000806.png,190,50,7,31,15,45,29
Captcha000806.png,190,50,h,58,8,74,22
Captcha000806.png,190,50,T,74,24,91,39
